,short_sentence_index
520,11049
521,11073
522,11074
523,11144
524,11159
525,11169
526,11171
527,11193
528,11201
529,11238
530,11252
531,11360
532,11442
533,11530
534,11559
535,11591
536,11592
537,11593
538,11596
539,11628
540,11677
541,11689
542,11695
543,11751
544,11757
545,11765
546,11771
547,11779
548,11784
549,11798
550,11815
551,11825
552,11915
553,11945
554,11946
555,11987
556,12027
557,12028
558,12035
559,12050
560,12052
561,12055
562,12059
563,12063
564,12076
565,12117
566,12136
567,12137
568,12149
569,12157
570,12293
571,12300
572,12316
573,12323
574,12334
575,12339
576,12345
577,12351
578,12365
579,12395
580,12527
581,12545
582,12549
583,12565
584,12575
585,12581
586,12608
587,12613
588,12679
589,12680
590,12717
591,12735
592,12747
593,12749
594,12805
595,12818
596,12842
597,12850
598,12860
599,12872
600,12880
601,12889
602,12895
603,12898
604,12899
605,12917
606,12931
607,12946
608,12956
609,12981
610,12982
611,12985
612,12988
613,13000
614,13002
615,13013
616,13020
617,13022
618,13075
619,13097
620,13100
621,13101
622,13109
623,13136
624,13200
625,13260
626,13265
627,13273
628,13281
629,13285
630,13290
631,13297
632,13299
633,13328
634,13342
635,13351
636,13363
637,13401
638,13425
639,13431
640,13490
641,13494
642,13495
643,13572
644,13602
645,13667
646,13703
647,13716
648,13722
649,13745
650,13835
651,13857
652,13893
653,13926
654,13953
655,13967
656,13989
657,14000
658,14029
659,14057
660,14075
661,14092
662,14093
663,14094
664,14153
665,14255
666,14269
667,14288
668,14303
669,14371
670,14402
671,14403
672,14405
673,14463
674,14519
675,14540
676,14543
677,14578
678,14608
679,14623
680,14678
681,14688
682,14705
683,14713
684,14714
685,14729
686,14733
687,14769
688,14803
689,14817
690,14833
691,14838
692,14858
693,14873
694,14902
695,14904
696,14911
697,14945
698,14949
699,14955
700,14971
701,14972
702,14984
703,15025
704,15028
705,15062
706,15085
707,15099
708,15100
709,15125
710,15159
711,15160
712,15290
713,15334
714,15401
715,15436
716,15438
717,15471
718,15498
719,15504
720,15515
721,15520
722,15542
723,15552
724,15579
725,15600
726,15617
727,15636
728,15642
729,15691
730,15713
731,15748
732,15764
733,15810
734,15817
735,15830
736,15849
737,15866
738,15942
739,15946
740,15972
741,15978
742,16063
743,16065
744,16095
745,16109
746,16165
747,16225
748,16226
749,16227
750,16228
751,16318
752,16322
753,16343
754,16350
755,16356
756,16374
757,16381
758,16403
759,16418
760,16420
761,16430
762,16484
763,16486
764,16488
765,16504
766,16506
767,16509
768,16511
769,16530
770,16532
771,16590
772,16604
773,16606
774,16609
775,16645
776,16665
777,16696
778,16789
779,16809
780,16813
781,16823
782,16826
783,16834
784,16836
785,16891
786,16945
787,16971
788,16985
789,17002
790,17008
791,17055
792,17059
793,17063
794,17068
795,17070
796,17075
797,17080
798,17082
799,17083
800,17085
801,17108
802,17146
803,17149
804,17150
805,17167
806,17173
807,17187
808,17207
809,17233
810,17265
811,17408
812,17415
813,17436
814,17519
815,17526
816,17540
817,17541
818,17543
819,17545
820,17574
821,17576
822,17598
823,17626
824,17627
825,17649
826,17719
827,17749
828,17776
829,17831
830,17837
831,17850
832,17861
833,17896
834,17904
835,17983
836,18003
837,18007
838,18040
839,18041
840,18050
841,18055
842,18070
843,18108
844,18117
845,18125
846,18126
847,18127
848,18188
849,18189
850,18192
851,18194
852,18203
853,18219
854,18241
855,18256
856,18259
857,18268
858,18284
859,18289
860,18290
861,18364
862,18386
863,18400
864,18406
865,18410
866,18443
867,18466
868,18472
869,18493
870,18496
871,18548
872,18563
873,18590
874,18617
875,18631
876,18640
877,18671
878,18682
879,18683
880,18686
881,18692
882,18694
883,18697
884,18699
885,18700
886,18750
887,18769
888,18772
889,18818
890,18822
891,18824
892,18829
893,18883
894,18954
895,18958
896,19033
897,19153
898,19220
899,19261
900,19290
901,19334
902,19337
903,19392
904,19419
905,19481
906,19513
907,19523
908,19563
909,19564
910,19565
911,19575
912,19667
913,19721
914,19727
915,19730
916,19731
917,19864
918,19867
919,19871
920,19887
921,19895
922,19896
923,19922
924,19949
925,20002
926,20006
927,20007
928,20024
929,20074
930,20079
931,20115
932,20128
933,20136
934,20141
935,20149
936,20260
937,20279
938,20348
939,20370
940,20392
941,20404
942,20406
943,20464
944,20467
945,20470
946,20556
947,20600
948,20618
949,20623
950,20629
951,20651
952,20652
953,20656
954,20665
955,20669
956,20681
957,20684
958,20735
959,20755
960,20835
961,20843
962,20862
963,20875
964,20878
965,20920
966,20924
967,20953
968,20976
969,21008
970,21009
971,21011
972,21016
973,21017
974,21040
975,21072
976,21076
977,21088
978,21095
979,21104
980,21110
981,21113
982,21119
983,21120
984,21128
985,21138
986,21155
987,21169
988,21171
989,21173
990,21174
991,21178
992,21182
993,21183
994,21277
995,21279
996,21283
997,21284
998,21288
999,21293
1000,21298
1001,21313
1002,21314
1003,21322
1004,21328
1005,21413
1006,21415
1007,21436
1008,21451
1009,21504
1010,21644
1011,21654
1012,21658
1013,21691
1014,21698
1015,21701
1016,21707
1017,21709
1018,21720
1019,21731
1020,21735
1021,21741
1022,21748
1023,21758
1024,21768
1025,21800
1026,21882
1027,21886
1028,21888
1029,21913
1030,21914
1031,21917
1032,21918
1033,21944
1034,21947
1035,21951
1036,21956
1037,21986
1038,21992
1039,22000
1040,22003
1041,22054
1042,22058
1043,22075
1044,22088
1045,22100
1046,22106
1047,22109
1048,22110
1049,22111
1050,22125
1051,22161
1052,22163
1053,22172
1054,22173
1055,22175
1056,22177
1057,22182
1058,22187
1059,22190
1060,22240
1061,22308
1062,22342
1063,22401
1064,22416
1065,22460
1066,22480
1067,22516
1068,22537
1069,22539
1070,22545
1071,22547
1072,22598
1073,22638
1074,22648
1075,22658
1076,22688
1077,22792
1078,22854
1079,22922
1080,22970
1081,22985
1082,23007
1083,23010
1084,23012
1085,23016
1086,23045
1087,23047
1088,23172
1089,23214
1090,23219
1091,23225
1092,23286
1093,23303
1094,23339
1095,23352
1096,23358
1097,23364
1098,23372
1099,23376
1100,23378
1101,23382
1102,23409
1103,23412
1104,23413
1105,23415
1106,23462
1107,23536
1108,23548
1109,23577
1110,23630
1111,23671
1112,23672
1113,23675
1114,23681
1115,23690
1116,23741
1117,23767
1118,23812
1119,23916
1120,23941
1121,24020
1122,24021
1123,24078
1124,24081
1125,24090
1126,24148
1127,24256
1128,24260
1129,24261
1130,24294
1131,24297
1132,24316
1133,24358
1134,24373
1135,24402
1136,24431
1137,24446
1138,24451
1139,24495
1140,24520
1141,24537
1142,24539
1143,24563
1144,24567
1145,24620
1146,24624
1147,24626
1148,24635
1149,24637
1150,24739
1151,24748
1152,24752
1153,24755
1154,24769
1155,24780
1156,24829
1157,25003
1158,25008
1159,25044
1160,25079
1161,25104
1162,25105
1163,25122
1164,25124
1165,25142
1166,25148
1167,25151
1168,25168
1169,25204
1170,25223
1171,25312
1172,25341
1173,25356
1174,25406
1175,25408
1176,25412
1177,25414
1178,25454
1179,25495
1180,25507
1181,25514
1182,25524
1183,25525
1184,25533
1185,25540
1186,25565
1187,25584
1188,25610
1189,25623
1190,25626
1191,25631
1192,25649
1193,25650
1194,25705
1195,25719
1196,25735
1197,25742
1198,25743
1199,25745
1200,25751
1201,25764
1202,25775
1203,25790
1204,25794
1205,25795
1206,25809
1207,25810
1208,25817
1209,25825
1210,25826
1211,25853
1212,25970
1213,25986
1214,26000
1215,26008
1216,26027
1217,26080
1218,26099
1219,26225
1220,26236
1221,26315
1222,26379
1223,26390
1224,26445
1225,26448
1226,26520
1227,26530
1228,26539
1229,26548
1230,26593
1231,26601
1232,26669
1233,26701
1234,26833
1235,26836
1236,26848
1237,26852
1238,26857
1239,26865
1240,27002
1241,27029
1242,27050
1243,27064
1244,27066
1245,27072
1246,27158
1247,27169
1248,27190
1249,27191
1250,27192
1251,27202
1252,27229
1253,27270
1254,27351
1255,27352
1256,27460
1257,27482
1258,27487
1259,27529
1260,27557
1261,27561
1262,27567
1263,27569
1264,27660
1265,27674
1266,27675
1267,27712
1268,27748
1269,27752
1270,27767
1271,27781
1272,27795
1273,27799
1274,27811
1275,27826
1276,27834
1277,27848
1278,27860
1279,27865
1280,27867
1281,27868
1282,27873
1283,27879
1284,27900
1285,27901
1286,27903
1287,27914
1288,27928
1289,27932
1290,27939
1291,27941
1292,28010
1293,28088
1294,28115
1295,28138
1296,28160
1297,28176
1298,28230
1299,28264
1300,28268
1301,28346
1302,28353
1303,28362
1304,28449
1305,28450
1306,28458
1307,28487
1308,28516
1309,28550
1310,28558
1311,28559
1312,28565
1313,28566
1314,28572
1315,28574
1316,28578
1317,28581
1318,28582
1319,28583
1320,28584
1321,28598
1322,28641
1323,28694
1324,28704
1325,28714
1326,28734
1327,28754
1328,28784
1329,28812
1330,28839
1331,28844
1332,28914
1333,28993
1334,29048
1335,29078
1336,29085
1337,29086
1338,29089
1339,29093
1340,29100
1341,29101
1342,29104
1343,29105
1344,29107
1345,29122
1346,29129
1347,29137
1348,29153
1349,29157
1350,29210
1351,29223
1352,29229
1353,29244
1354,29251
1355,29304
1356,29381
1357,29389
1358,29401
1359,29405
1360,29410
1361,29412
1362,29443
1363,29465
1364,29496
1365,29508
1366,29519
1367,29528
1368,29529
1369,29543
1370,29590
1371,29600
1372,29604
1373,29608
1374,29616
1375,29687
1376,29696
1377,29697
1378,29701
1379,29737
1380,29753
1381,29789
1382,29793
1383,29815
1384,29819
1385,29849
1386,29854
1387,29868
1388,29890
1389,29907
1390,29908
1391,29925
1392,29926
1393,29927
1394,29930
1395,29933
1396,29935
1397,29946
1398,30074
1399,30090
1400,30146
1401,30163
1402,30175
1403,30191
1404,30206
1405,30207
1406,30228
1407,30249
1408,30263
1409,30281
1410,30367
1411,30382
1412,30388
1413,30397
1414,30405
1415,30406
1416,30407
1417,30432
1418,30443
1419,30558
1420,30574
1421,30625
1422,30764
1423,30787
1424,30806
1425,30824
1426,30852
1427,30882
1428,30908
1429,30944
1430,30996
1431,31061
1432,31083
1433,31089
1434,31097
1435,31104
1436,31126
1437,31127
1438,31128
1439,31131
1440,31132
1441,31133
1442,31163
1443,31202
1444,31250
1445,31406
1446,31411
1447,31459
1448,31521
1449,31556
1450,31589
1451,31594
1452,31632
1453,31642
1454,31759
1455,31816
1456,31820
1457,31824
1458,31826
1459,31828
1460,31831
1461,31832
1462,31833
1463,31838
1464,31848
1465,31849
1466,31855
1467,31857
1468,32001
1469,32008
1470,32009
1471,32016
1472,32018
1473,32029
1474,32035
1475,32043
1476,32053
1477,32061
1478,32084
1479,32085
1480,32089
1481,32090
1482,32091
1483,32099
1484,32100
1485,32101
1486,32102
1487,32162
1488,32165
1489,32218
1490,32296
1491,32297
1492,32310
1493,32320
1494,32326
1495,32338
1496,32347
1497,32359
1498,32399
1499,32403
1500,32435
1501,32470
1502,32512
1503,32523
1504,32540
1505,32584
1506,32589
1507,32597
1508,32603
1509,32613
1510,32635
1511,32688
1512,32695
1513,32702
1514,32750
1515,32751
1516,32753
1517,32766
1518,32771
1519,32774
1520,32779
1521,32808
1522,32812
1523,32813
1524,32824
1525,32825
1526,32831
1527,32833
1528,32845
1529,32857
1530,32865
1531,32870
1532,32871
1533,32885
1534,32910
1535,32989
1536,32994
1537,33044
1538,33080
1539,33120
1540,33137
1541,33143
1542,33156
1543,33223
1544,33260
1545,33267
1546,33336
1547,33402
1548,33472
1549,33518
1550,33531
1551,33560
1552,33570
1553,33582
1554,33615
1555,33629
1556,33697
1557,33752
1558,33763
1559,33772
1560,33925
1561,33928
1562,33941
1563,33955
1564,33969
1565,33976
1566,33977
1567,33986
1568,33993
1569,33995
1570,34001
1571,34068
1572,34095
1573,34096
1574,34112
1575,34135
1576,34139
1577,34176
1578,34178
1579,34210
1580,34319
1581,34340
1582,34351
1583,34357
1584,34358
1585,34402
1586,34409
1587,34433
1588,34434
1589,34459
1590,34517
1591,34529
1592,34536
1593,34561
1594,34562
1595,34568
1596,34597
1597,34609
1598,34611
1599,34647
1600,34709
1601,34716
1602,34730
1603,34780
1604,34803
1605,34809
1606,34858
1607,34887
1608,34915
1609,34928
1610,34953
1611,35015
1612,35023
1613,35025
1614,35026
1615,35028
1616,35031
1617,35032
1618,35044
1619,35059
1620,35062
1621,35069
1622,35115
1623,35160
1624,35190
1625,35232
1626,35248
1627,35305
1628,35310
1629,35317
1630,35362
1631,35365
1632,35366
1633,35367
1634,35387
1635,35411
1636,35454
1637,35460
1638,35466
1639,35483
1640,35529
1641,35568
1642,35599
1643,35604
1644,35611
1645,35617
1646,35622
1647,35634
1648,35640
1649,35642
1650,35654
1651,35729
1652,35746
1653,35747
1654,35777
1655,35794
1656,35799
1657,35900
1658,35932
1659,35986
1660,35996
1661,35998
1662,36018
1663,36022
1664,36048
1665,36050
1666,36051
1667,36061
1668,36080
1669,36100
1670,36106
1671,36116
1672,36171
1673,36193
1674,36245
1675,36251
1676,36268
1677,36273
1678,36275
1679,36285
1680,36305
1681,36307
1682,36308
1683,36311
1684,36368
1685,36407
1686,36410
1687,36454
1688,36486
1689,36509
1690,36510
1691,36519
1692,36532
1693,36552
1694,36553
1695,36567
1696,36586
1697,36628
1698,36654
1699,36708
1700,36754
1701,36773
1702,36806
1703,36809
1704,36814
1705,36822
1706,36829
1707,36862
1708,36873
1709,36965
1710,37043
1711,37059
1712,37060
1713,37069
1714,37078
1715,37153
1716,37167
1717,37168
1718,37199
1719,37235
1720,37253
1721,37255
1722,37270
1723,37294
1724,37331
1725,37350
1726,37409
1727,37429
1728,37430
1729,37445
1730,37459
1731,37463
1732,37476
1733,37511
1734,37529
1735,37534
1736,37551
1737,37573
1738,37580
1739,37586
1740,37587
1741,37594
1742,37597
1743,37663
1744,37671
1745,37691
1746,37702
1747,37708
1748,37717
1749,37731
1750,37739
1751,37758
1752,37764
1753,37825
1754,37829
1755,37840
1756,37848
1757,37852
1758,37915
1759,37968
1760,37993
1761,38014
1762,38058
1763,38072
1764,38170
1765,38182
1766,38185
1767,38206
1768,38212
1769,38226
1770,38227
1771,38238
1772,38240
1773,38253
1774,38258
1775,38270
1776,38274
1777,38300
1778,38310
1779,38317
1780,38340
1781,38358
1782,38369
1783,38441
1784,38488
1785,38498
1786,38514
1787,38538
1788,38569
1789,38602
1790,38606
1791,38623
1792,38626
1793,38630
1794,38638
1795,38651
1796,38652
1797,38672
1798,38699
1799,38734
1800,38739
1801,38741
1802,38775
1803,38816
1804,38822
1805,38867
1806,38882
1807,38918
1808,38919
1809,38947
1810,38957
1811,38963
1812,38974
1813,38975
1814,38981
1815,38991
1816,39011
1817,39042
1818,39044
1819,39053
1820,39077
1821,39085
1822,39087
1823,39091
1824,39135
1825,39150
1826,39162
1827,39181
1828,39183
1829,39194
1830,39249
1831,39252
1832,39257
1833,39265
1834,39335
1835,39337
1836,39338
1837,39461
1838,39468
1839,39478
1840,39483
1841,39486
1842,39490
1843,39494
1844,39551
1845,39581
1846,39594
1847,39613
1848,39618
1849,39628
1850,39655
1851,39741
1852,39767
1853,39801
1854,39827
1855,39828
1856,39838
1857,39888
1858,40087
1859,40145
1860,40149
1861,40159
1862,40173
1863,40203
1864,40209
1865,40226
1866,40233
1867,40240
1868,40314
1869,40348
1870,40361
1871,40382
1872,40403
1873,40408
1874,40415
1875,40416
1876,40434
1877,40454
1878,40457
1879,40486
1880,40488
1881,40497
1882,40504
1883,40505
1884,40522
1885,40524
1886,40530
1887,40533
1888,40540
1889,40599
1890,40634
1891,40639
1892,40640
1893,40661
1894,40662
1895,40673
1896,40712
1897,40715
1898,40779
1899,40794
1900,40795
1901,40796
1902,40799
1903,40800
1904,40842
1905,40938
1906,40943
1907,40965
1908,40967
1909,40968
1910,40984
1911,41043
1912,41050
1913,41056
1914,41058
1915,41063
1916,41076
1917,41077
1918,41096
1919,41101
1920,41105
1921,41109
1922,41110
1923,41114
1924,41116
1925,41134
1926,41136
1927,41140
1928,41144
1929,41147
1930,41155
1931,41187
1932,41213
1933,41218
1934,41223
1935,41228
1936,41233
1937,41271
1938,41427
1939,41440
1940,41468
1941,41533
1942,41538
1943,41556
1944,41578
1945,41592
1946,41603
1947,41609
1948,41613
1949,41614
1950,41618
1951,41619
1952,41625
1953,41626
1954,41627
1955,41687
1956,41755
1957,41756
1958,41760
1959,41782
1960,41799
1961,41800
1962,41807
1963,41813
1964,41825
1965,41852
1966,41854
1967,41872
1968,41881
1969,41890
1970,41902
1971,41905
1972,41906
1973,41910
1974,41912
1975,41914
1976,41924
1977,41925
1978,41986
1979,42003
1980,42005
1981,42012
1982,42016
1983,42019
1984,42053
1985,42073
1986,42076
1987,42153
1988,42159
1989,42271
1990,42272
1991,42277
1992,42289
1993,42326
1994,42327
1995,42328
1996,42347
1997,42348
1998,42352
1999,42356
2000,42360
2001,42363
2002,42365
2003,42422
2004,42456
2005,42502
2006,42512
2007,42513
2008,42529
2009,42576
2010,42616
2011,42617
2012,42650
2013,42673
2014,42692
2015,42706
2016,42751
2017,42779
2018,42794
2019,42799
2020,42820
2021,42822
2022,42843
2023,42874
2024,42876
2025,42877
2026,42880
2027,42882
2028,42885
2029,42892
2030,42933
2031,42934
2032,42937
2033,42948
2034,42976
2035,43009
2036,43020
2037,43045
2038,43069
2039,43070
2040,43093
2041,43119
2042,43137
2043,43139
2044,43140
2045,43142
2046,43145
2047,43152
2048,43155
2049,43161
2050,43177
2051,43192
2052,43204
2053,43210
2054,43239
2055,43269
2056,43271
2057,43273
2058,43292
2059,43298
2060,43299
2061,43311
2062,43324
2063,43355
2064,43357
2065,43373
2066,43375
2067,43378
2068,43382
2069,43388
2070,43412
2071,43428
2072,43438
2073,43439
2074,43448
2075,43455
2076,43465
2077,43503
2078,43511
2079,43541
2080,43556
2081,43579
2082,43588
2083,43600
2084,43614
2085,43619
2086,43624
2087,43643
2088,43716
2089,43717
2090,43744
2091,43745
2092,43747
2093,43768
2094,43772
2095,43781
2096,43789
2097,43794
2098,43800
2099,43805
2100,43814
2101,43815
2102,43825
2103,43834
2104,43941
2105,43958
2106,43959
2107,43976
2108,43983
2109,43992
2110,44031
2111,44044
2112,44061
2113,44063
2114,44067
2115,44068
2116,44104
2117,44118
2118,44128
2119,44140
2120,44145
2121,44154
2122,44155
2123,44159
2124,44160
2125,44167
2126,44169
2127,44250
2128,44314
2129,44317
2130,44318
2131,44319
2132,44325
2133,44339
2134,44342
2135,44380
2136,44416
2137,44445
2138,44453
2139,44520
2140,44531
2141,44611
2142,44655
2143,44688
2144,44692
2145,44701
2146,44715
2147,44716
2148,44750
2149,44761
2150,44805
2151,44835
2152,44838
2153,44905
2154,44919
2155,44977
2156,45021
2157,45074
2158,45087
2159,45160
2160,45178
2161,45186
2162,45203
2163,45207
2164,45215
2165,45229
2166,45260
2167,45267
2168,45313
2169,45328
2170,45392
2171,45399
2172,45402
2173,45408
2174,45443
2175,45474
2176,45506
2177,45531
2178,45546
2179,45550
2180,45574
2181,45601
2182,45608
2183,45651
2184,45654
2185,45691
2186,45697
2187,45773
2188,45803
2189,45866
2190,45873
2191,45953
2192,45958
2193,45959
2194,45987
2195,46013
2196,46024
2197,46025
2198,46066
2199,46139
2200,46150
2201,46162
2202,46194
2203,46220
2204,46285
2205,46328
2206,46367
2207,46378
2208,46398
2209,46497
2210,46523
2211,46525
2212,46534
2213,46535
2214,46538
2215,46555
2216,46584
2217,46593
2218,46599
2219,46603
2220,46617
2221,46626
2222,46672
2223,46691
2224,46702
2225,46736
2226,46746
2227,46752
2228,46755
2229,46757
2230,46793
2231,46797
2232,46812
2233,46832
2234,46844
2235,46871
2236,46885
2237,46892
2238,46922
2239,46963
2240,46986
2241,46987
2242,47011
2243,47029
2244,47075
2245,47076
2246,47092
2247,47138
2248,47310
2249,47320
2250,47337
2251,47364
2252,47388
2253,47412
2254,47455
2255,47462
2256,47511
2257,47536
2258,47538
2259,47551
2260,47683
2261,47686
2262,47689
2263,47716
2264,47762
2265,47773
2266,47793
2267,47794
2268,47806
2269,47807
2270,47813
2271,47814
2272,47834
2273,47908
2274,47978
2275,47986
2276,48012
2277,48030
2278,48036
2279,48050
2280,48071
2281,48079
2282,48124
2283,48130
2284,48151
2285,48233
2286,48234
2287,48250
2288,48252
2289,48254
2290,48265
2291,48280
2292,48281
2293,48295
2294,48307
2295,48309
2296,48338
2297,48388
2298,48428
2299,48451
2300,48468
2301,48475
2302,48485
2303,48568
2304,48570
2305,48606
2306,48620
2307,48624
2308,48625
2309,48647
2310,48658
2311,48659
2312,48660
2313,48708
2314,48714
2315,48726
2316,48760
2317,48775
2318,48784
2319,48794
2320,48808
2321,48816
2322,48818
2323,48844
2324,48862
2325,48898
2326,48967
2327,48972
2328,48975
2329,48982
2330,48983
2331,49006
2332,49124
2333,49154
2334,49158
2335,49171
2336,49206
2337,49211
2338,49212
2339,49240
2340,49275
2341,49292
2342,49300
2343,49311
2344,49334
2345,49358
2346,49362
2347,49388
2348,49406
2349,49408
2350,49423
2351,49461
2352,49497
2353,49516
2354,49554
2355,49557
2356,49560
2357,49564
2358,49619
2359,49625
2360,49651
2361,49668
2362,49686
2363,49704
2364,49705
2365,49709
2366,49711
2367,49712
2368,49732
2369,49751
2370,49754
2371,49762
2372,49802
2373,49810
2374,49828
2375,49831
2376,49839
2377,49842
2378,49843
2379,49844
2380,49849
2381,49856
2382,49858
2383,49887
2384,49968
2385,49970
2386,49985
2387,49988
2388,50018
2389,50037
2390,50064
2391,50104
2392,50130
2393,50137
2394,50142
2395,50149
2396,50171
2397,50172
2398,50178
2399,50250
2400,50260
2401,50263
2402,50264
2403,50265
2404,50312
2405,50339
2406,50356
2407,50423
2408,50445
2409,50464
2410,50478
2411,50568
2412,50598
2413,50601
2414,50683
2415,50691
2416,50713
2417,50737
2418,50744
2419,50788
2420,50805
2421,50808
2422,50883
2423,50919
2424,50922
2425,50957
2426,50966
2427,50972
2428,50974
2429,51011
2430,51054
2431,51055
2432,51072
2433,51093
2434,51123
2435,51164
2436,51168
2437,51170
2438,51174
2439,51185
2440,51189
2441,51202
2442,51204
2443,51205
2444,51206
2445,51225
2446,51243
2447,51255
2448,51265
2449,51268
2450,51302
2451,51348
2452,51350
2453,51357
2454,51400
2455,51405
2456,51431
2457,51438
2458,51459
2459,51487
2460,51565
2461,51649
2462,51655
2463,51662
2464,51693
2465,51769
2466,51783
2467,51804
2468,51812
2469,51903
2470,51905
2471,51912
2472,51920
2473,51930
2474,51932
2475,51989
2476,51990
2477,51994
2478,52017
2479,52023
2480,52029
2481,52045
2482,52091
2483,52134
2484,52143
2485,52156
2486,52179
2487,52208
2488,52264
2489,52292
2490,52293
2491,52308
2492,52330
2493,52336
2494,52432
2495,52448
2496,52507
2497,52579
2498,52585
2499,52604
2500,52657
2501,52671
2502,52710
2503,52713
2504,52714
